-0.04639172,-0.033828028,-0.094572596,0.17142984,-0.07001735,0.06209442,0.13473433,-0.029473614,0.11534022,0.15557107,-0.100644186,0.13722467,-0.032373022,-0.0004444482,0.004086141,0.105690174,0.031979688,0.19573884,0.10920252,0.15256251,-0.040946223,-0.005540789,-0.10631588,-0.02169422,0.16342789,0.08851141,0.15239674,-0.11823119,0.17170708,-0.035702366,0.015483595,-0.019477725
0.05375749,0.124374814,0.09151669,0.07867912,0.13517593,-0.24170928,-0.09016312,0.078761965,-0.26113784,-0.10608829,0.096227184,-0.24606526,0.055940647,0.089472875,-0.0042076404,-0.10917151,-0.3001706,-0.36118764,-0.20672709,-0.016117001,0.08569432,0.036340352,-0.0053658425,0.083152354,-0.06039504,-0.18865144,0.005512259,0.0677477,0.007867331,0.07127636,0.036679767,0.07930668
0.0021740946,0.043072306,0.044664666,-0.3901891,-0.009017192,-0.1823849,-0.07824975,-0.018553566,-0.40562397,-0.23401815,0.0365922,0.04485419,0.03652942,-0.022109946,0.0185481,-0.19683555,-0.17455108,-0.009824465,-0.31032768,-0.07807164,-0.020281184,-0.039300162,-0.008896654,-0.020669613,-0.12199871,-0.40590987,-0.10764945,0.004954745,-0.071459375,0.0125198765,-0.007972072,0.022859324
0.116690464,0.12628426,0.10480269,-0.09175505,0.11235748,-0.08215586,-0.053931393,0.13222453,-0.11596238,-0.116063446,0.16968377,-0.18463464,0.16908808,0.16007628,0.07479773,-0.08132261,-0.058184624,-0.17594568,-0.1328987,-0.08922407,0.12261595,0.1607354,0.16689274,0.14028665,-0.06328213,-0.086280786,-0.097393855,0.14127472,-0.10471149,0.10586352,0.15399553,0.15096426
0.2500428,0.30190694,0.26593336,-0.19715053,0.31527385,-0.20340313,-0.2056602,0.33161584,-0.1970662,-0.16435976,0.32081753,-0.23428223,0.33791593,0.2586247,0.26798484,-0.18855233,-0.17761934,-0.21511498,-0.17743424,-0.16123846,0.30678296,0.3183714,0.3052877,0.3566386,-0.20332739,-0.16613509,-0.21692853,0.32895386,-0.24547292,0.26906538,0.34442556,0.27704573
0.1604144,0.15316518,0.1416761,0.17073125,0.094521046,0.062848136,0.09120322,0.12186214,0.16658393,0.12000285,0.15045506,0.061399303,0.1315578,0.1645488,0.18055685,0.13654214,0.11927048,0.032796215,0.17578404,0.13651237,0.10006226,0.17045373,0.12314112,0.104186386,0.1092068,0.17726699,0.09444417,0.11741546,0.10293777,0.09768924,0.17777567,0.116054006
0.11274377,0.10795046,0.019157479,0.16474268,0.054763906,0.118445806,0.12024147,0.0536625,0.11534534,0.08770874,0.09650223,0.10052599,0.09556998,0.051744726,0.0738297,0.06081178,0.06478633,0.07084528,0.07889976,0.1858179,0.11666799,0.065828405,0.05323418,0.011220683,0.15034497,0.0922078,0.1288134,0.012371701,0.15251726,0.05925084,0.045441184,0.03153338
0.026156329,0.041648302,0.093277454,-0.27536407,0.00976035,-0.21355878,-0.2477876,0.053064473,-0.07553177,-0.24140538,0.015575093,-0.35836753,0.077390455,0.007287268,0.06249124,-0.28944492,-0.061261453,-0.15573114,-0.27680016,-0.32944193,-0.020317836,0.04500118,0.066487186,0.0471521,-0.24194005,-0.33460623,-0.121874586,-0.022867387,-0.04220381,0.056691196,0.054064542,0.017719364
-0.10116321,-0.09602711,-0.09595051,0.174114,-0.08850409,0.22450678,0.16027065,-0.12873317,0.21784721,0.18837239,-0.08066218,0.24317317,-0.13038749,-0.099536456,-0.07910221,0.17651299,0.20218033,0.21822645,0.17474514,0.13357344,-0.12504534,-0.11178433,-0.081957184,-0.13041726,0.086184025,0.20683068,0.06728393,-0.110498674,0.009580821,-0.14338204,-0.08865084,-0.08023286
0.021872744,0.040027905,0.016549183,0.14541434,0.061421167,0.13102657,0.1843094,0.03532731,0.12804493,0.13730325,0.03714993,0.08002057,0.044554565,0.033412043,0.08622748,0.15747999,0.17155087,0.07897098,0.1335812,0.13871932,0.07544068,0.027053548,0.052837968,0.051732615,0.13763858,0.12925667,0.158468,0.08553505,0.17243837,0.036265183,0.041481353,0.023650853
0.21197388,0.24957156,0.21209958,-0.09079176,0.23894362,-0.20246749,-0.21170597,0.15154512,-0.1198418,-0.19352646,0.24118595,-0.10935828,0.24510895,0.15184672,0.109376855,-0.053639684,-0.08501213,-0.13828143,-0.04071901,-0.19579156,0.23023313,0.20219724,0.19786626,0.23411202,-0.2159363,0.005143977,-0.31387946,0.17067918,-0.25097638,0.20946252,0.20810732,0.13718185
0.020701244,0.024442986,0.07423581,-0.15702435,0.02221125,0.017057475,-0.09125379,0.015892193,-0.17430131,-0.11925641,0.02553941,-0.10127151,0.058780685,0.024528753,-0.0034056786,-0.2648376,-0.31105873,-0.2625728,-0.18505612,-0.13329986,0.044529397,0.027484883,-0.011456944,-0.00983554,-0.1331456,-0.18983656,-0.11788164,0.035610072,-0.1403184,0.07065721,0.006089284,0.0076352186
0.095450394,0.14125031,0.16827795,-0.3043265,0.13750456,-0.2946966,-0.3007852,0.17452984,-0.24131677,-0.23267719,0.15712234,-0.31471783,0.054546274,0.16173013,0.11031366,-0.23540388,-0.23262624,-0.31735298,-0.22434963,-0.23806976,0.1452516,0.09623377,0.15183641,0.105382584,-0.24448006,-0.29347244,-0.23351908,0.15872465,-0.29424182,0.12767299,0.12301872,0.16147359
0.023582848,-0.018116716,-0.025552085,0.13903031,-0.093115605,0.12696375,0.16074291,-0.037410516,0.11755064,0.102932185,-0.082519986,0.19354208,-0.0182636,-0.050454598,-0.040431082,0.11615582,0.13780332,0.120817,0.08748579,0.13753578,0.0029053246,-0.05740335,-0.047187276,-0.062400915,0.1250557,0.14693487,0.12826838,-0.034691148,0.12396866,-0.03009638,-0.029036565,-0.034475334
-0.01232594,-0.010580192,-0.033420034,-0.14013529,-0.016203057,-0.030073373,-0.18276912,0.0120434165,-0.18470371,-0.16749103,-0.0014790836,-0.17281194,-0.0067477026,-0.02500255,0.012765632,-0.20698379,-0.23449825,-0.31029522,-0.171539,-0.1288555,0.00229421,-0.008709093,-0.019494442,-0.005474491,-0.14259566,-0.16739245,-0.20667073,-0.004985545,-0.28539348,-0.022667065,-0.0011159924,-0.01230582
0.2046315,0.13850486,0.14003462,-0.1709396,0.16630931,-0.061028928,0.020996207,0.15450722,-0.19239119,0.0056987884,0.18897852,-0.023598509,0.1800295,0.12767972,0.058291797,-0.17268436,-0.12935017,-0.0092661325,-0.210424,-0.03630457,0.19514847,0.13968387,0.10917594,0.175352,-0.040550485,-0.14784746,-0.04651567,0.113893636,-0.09315078,0.10748361,0.18604028,0.15747409
0.121084906,0.14866501,0.1171448,-0.1727839,0.16812563,-0.17650531,-0.21910876,0.18113922,-0.11038613,-0.1523055,0.18109338,-0.12679158,0.22595744,0.14566246,0.177749,-0.12529224,-0.18407492,-0.102251194,-0.096502654,-0.21238424,0.14730659,0.15376237,0.08577758,0.14887522,-0.18363734,-0.09129647,-0.27541098,0.14093812,-0.32587326,0.14672954,0.19082226,0.10517824
-0.0069618933,0.0036719206,0.071836375,-0.2919572,0.011735814,-0.17292358,-0.06693032,0.042244818,-0.30775526,-0.18515736,-0.010074794,-0.06765362,0.04844906,0.05467821,0.06825939,-0.36261314,-0.24529906,-0.06934728,-0.32617298,-0.28370738,-0.0012460083,0.0936445,0.060226627,0.096628055,-0.25046095,-0.26245257,-0.22657666,0.054428075,-0.23623297,0.049522415,0.018566461,0.0100439675
-0.050489806,-0.03381144,-0.04558393,-0.28651476,-0.017667932,-0.20709394,-0.141755,-0.05402309,-0.32329023,-0.2250314,-0.01888242,-0.07460173,-0.006620963,-0.044316486,-0.0356466,-0.32021496,-0.21642111,-0.07506043,-0.3795799,-0.3137219,-0.05275513,-0.025442889,-0.05489989,0.02528126,-0.24637315,-0.30430853,-0.3141922,-0.02049553,-0.29848155,-0.013157304,-0.02528005,-0.039470784
0.2818592,0.2734817,0.2464632,-0.16227865,0.2486853,-0.21295135,-0.21725167,0.27905345,-0.1251939,-0.20130806,0.23897268,-0.2335622,0.285622,0.22917877,0.25816032,-0.14437366,-0.09839471,-0.21119095,-0.13851653,-0.20780677,0.2738481,0.2933365,0.27277234,0.25449315,-0.19135804,-0.09522513,-0.24648035,0.25751188,-0.24230517,0.22868828,0.30354327,0.23206793
0.17802325,0.21972378,0.1586558,0.04673083,0.20488751,0.12987481,0.077133775,0.20655453,0.08119893,0.10666649,0.190149,0.07986971,0.18375617,0.17978892,0.1408145,0.087902315,0.14952026,0.1227902,0.10177066,0.113311365,0.15890656,0.13423112,0.17709528,0.19241443,0.113871306,0.08736453,0.13796921,0.1813516,0.15582947,0.18633218,0.20148432,0.20346697
0.1814608,0.13506304,0.15317173,0.1779134,0.1635851,0.11156616,0.112880975,0.16297355,0.15779766,0.16590087,0.123264275,0.076317936,0.13087183,0.1237045,0.10623365,0.16436985,0.10999137,0.11884506,0.17600864,0.1606167,0.16712725,0.15344451,0.17762879,0.18471631,0.12480749,0.19119115,0.12278635,0.1669492,0.13143653,0.14258006,0.19471827,0.17227533
-0.06461156,-0.09793084,-0.08731742,0.1299647,-0.075670764,0.21377626,0.17990519,-0.06901765,0.26206607,0.12534511,-0.04384974,0.0903271,-0.04775856,-0.046323616,-0.05968769,0.13875802,0.24023426,0.23849471,0.12965137,0.11059887,-0.044653732,-0.0561785,-0.055120777,-0.051442966,0.10804427,0.12500581,0.17936297,-0.0670286,0.19977716,-0.045792814,-0.080610394,-0.05904817
0.063417554,0.073610224,0.118550375,-0.20724243,0.05640663,-0.21240924,-0.10007268,0.061081544,-0.25349617,-0.19788961,0.06689272,-0.10408828,0.039535977,0.056809608,0.04482789,-0.13736881,-0.19740984,-0.09302997,-0.17532933,-0.13774417,0.01391375,0.012815295,0.063481465,0.076656386,-0.17576633,-0.16207264,-0.16676965,0.07851204,-0.14801477,0.112489015,0.044119462,0.08791742
0.16443764,0.18470342,0.054390453,-0.16344038,0.10937466,-0.09219591,-0.14848126,0.1336295,-0.09904962,-0.16240248,0.14311285,-0.07066841,0.179519,0.11896441,0.05722925,-0.18686233,-0.1712742,-0.024430716,-0.18231355,-0.14803267,0.17804556,0.12003935,0.083516724,0.07223234,-0.13569151,-0.21978024,-0.104310304,0.104724385,-0.15651429,0.06469636,0.17277828,0.10263493
-0.12898163,-0.15006131,-0.1823572,-0.25412458,-0.1409933,-0.3077495,-0.30856207,-0.16346724,-0.24437399,-0.29500315,-0.14609262,-0.108286425,-0.17604242,-0.1566081,-0.14251249,-0.34637123,-0.18846673,-0.12985615,-0.3148292,-0.27304214,-0.10488955,-0.13535279,-0.16158655,-0.17301428,-0.28099695,-0.32496136,-0.17890559,-0.11934414,-0.16662997,-0.16321146,-0.17155905,-0.1376526
0.22383979,0.20500208,0.15652758,0.17620353,0.20790061,0.1256066,0.14782543,0.22662315,0.12164791,0.1971874,0.21696459,0.044977576,0.16219467,0.16457869,0.15720025,0.137721,0.058009624,0.095589206,0.11874157,0.17773955,0.16296393,0.14696081,0.20739704,0.15447876,0.14983524,0.16630536,0.12018195,0.20487535,0.120784454,0.16174401,0.13721855,0.16683911
-0.037390172,-0.047930833,-0.0025551184,0.096197695,-0.019269768,0.18038963,0.20300102,-0.043810636,0.15934509,0.15205103,-0.048477273,0.20314825,-0.023112165,-0.0005951376,-0.042335898,0.16754901,0.17358194,0.12240663,0.14559104,0.1670413,-0.021677872,-0.043425508,-0.034983765,-0.0032255067,0.16672693,0.06268661,0.23173194,-0.03837627,0.24807271,-0.042033944,-0.07467467,-0.071139574
0.09551726,0.08652737,0.063886285,-0.15272081,0.07236384,-0.10009737,-0.11694031,0.1120931,-0.09820257,-0.18536098,0.08495916,-0.10812161,0.12026885,0.07742807,0.08741198,-0.12831594,-0.11982261,-0.019385466,-0.08127575,-0.13476123,0.10627978,0.10841586,0.17956783,0.083161406,-0.17497002,-0.17495619,-0.05575755,0.07770627,-0.011947899,0.071405716,0.14079405,0.06669424
